                  200   125174.74169138858     
                  400   120717.62421688424     
                  600   115915.33571417037     
                  800   111965.63872498283     
                 1000   108079.51365649280     
                 1200   104435.08934502369     
                 1400   101184.49546665160     
                 1600   97442.108083155559     
                 1800   91572.503288762033     
                 2000   86802.348813490316     
                 2200   82217.205300566915     
                 2400   77902.611682241943     
                 2600   72072.814683363133     
                 2800   68843.523180809847     
                 3000   63837.217562285594     
                 3200   60075.317744417982     
                 3400   55765.244072504276     
                 3600   52799.114227543767     
                 3800   50388.240412772517     
                 4000   46489.854758159556     
                 4200   42532.990084514364     
                 4400   38321.028173352577     
                 4600   34744.290302965346     
                 4800   31090.469883693746     
                 5000   27542.739402451596     
                 5200   24384.608931327839     
                 5400   22030.447222256458     
                 5600   20918.107251401132     
                 5800   19273.496811303121     
                 6000   17009.956544807777     
                 6200   14406.749477145791     
                 6400   12455.988471263929     
                 6600   9838.4937002551178     
                 6800   7603.0249630612198     
                 7000   6100.5391716689464     
                 7200   4904.2025836550074     
                 7400   4020.8897728408192     
                 7600   3287.4108467560286     
                 7800   2573.9346831505222     
                 8000   1782.7380181506992     
                 8200   834.99790063121588     
                 8400   362.96127697078879     
                 8600   45.459973795650576     
                 8800   5.0907450489008053     
                 9000   64.818437099040651     
                 9200   383.92958077002669     
                 9400   847.20447058256207     
                 9600   1565.2283011783986     
                 9800   2137.5719738333119     
                10000   2638.0128444501306     
                10200   3260.9338123580760     
                10400   4429.3215201200082     
                10600   5695.7800798614380     
                10800   6898.4134286748449     
                11000   8183.3071026562675     
                11200   9810.2174376477542     
                11400   11154.874975602888     
                11600   12709.787923759905     
                11800   15165.430631344574     
                12000   16812.034061740233     
                12200   18404.242932756420     
                12400   20181.070077638484     
                12600   22484.554075052223     
                12800   24866.224336405128     
                13000   27110.764297737463     
                13200   29888.236074550477     
                13400   32757.350669668587     
                13600   35948.636520795015     
                13800   39614.133780158183     
                14000   42947.353327358767     
                14200   44672.788745644808     
                14400   45352.443220562775     
                14600   47802.274417813125     
                14800   53761.913379708705     
                15000   58357.182825723714     
                15200   61061.674135350077     
                15400   62936.321073480001     
                15600   68704.331050023495     
                15800   70887.884524928741     
                16000   71613.402832935753     
                16200   74378.088505159452     
                16400   77751.310582305450     
                16600   81636.809266510871     
                16800   85348.534713410249     
                17000   90880.146939475075     
                17200   93708.908543069556     
                17400   93938.329132893137     
                17600   95028.270035605179     
                17800   98508.613655992798     
                18000   101834.16941834732     
                18200   100875.78237776672     
                18400   100266.22139251851     
                18600   100009.04085609595     
                18800   95470.606287354458     
                19000   91454.146780579526     
                19200   88098.813610062833     
                19400   85544.520339377050     
                19600   80033.097363441484     
                19800   77264.651457064494     
                20000   74572.021878490457     
                20200   70348.149256646546     
                20400   65023.039831050068     
                20600   59574.817278268238     
                20800   55605.776282337465     
                21000   52053.100557254671     
                21200   48124.983476126683     
                21400   43825.628543021332     
                21600   40238.146892108773     
                21800   36371.784906264475     
                22000   32794.700612345281     
                22200   30016.003455162601     
                22400   26194.983029717620     
                22600   23265.968015731389     
                22800   20357.297219691704     
                23000   17842.310786344769     
                23200   16410.336054908665     
                23400   14776.375271345671     
                23600   13173.480864172205     
                23800   11281.931560828400     
                24000   9861.2984963574472     
                24200   8632.5535838532596     
                24400   7649.1900523777167     
                24600   6450.0508820052592     
                24800   5200.2590171425109     
                25000   4452.9773043220439     
                25200   3431.2477974598405     
                25400   2843.0455830241258     
                25600   2037.8196312773753     
                25800   1176.4871578842924     
                26000   668.00615824281806     
                26200   279.64330813642522     
                26400   130.75785815358444     
                26600   49.294320942405363     
                26800   115.93243922985803     
                27000   340.35379460492948     
                27200   547.81972134489058     
                27400   803.73818042021014     
                27600   967.48128317190333     
                27800   1177.2180732811571     
                28000   1339.1084131289126     
                28200   1799.8354666663779     
                28400   2247.8430872194808     
                28600   3042.8595277856866     
                28800   4031.7152697812098     
                29000   4976.6189195553379     
                29200   6204.9804915592858     
                29400   6674.9728425097755     
                29600   7861.3096270513897     
                29800   9326.9534656581545     
                30000   11386.053095905707     
                30200   12140.045376169192     
                30400   13884.864265763617     
                30600   15148.875869258465     
                30800   17059.738347356921     
                31000   19649.255918028248     
                31200   21653.144174045097     
                31400   23216.128501353818     
                31600   24410.079709399964     
                31800   26257.877901607142     
                32000   29190.425369173387     
                32200   33053.565380811611     
                32400   35813.008180165038     
                32600   38378.309937443948     
                32800   41325.926984236459     
                33000   43321.168039729673     
                33200   46076.300477039447     
                33400   49058.376183990593     
                33600   51211.525086161892     
                33800   53901.071946781150     
                34000   56318.784785436503     
                34200   58822.590503108171     
                34400   61341.107729581985     
                34600   63086.283287635451     
                34800   64484.160130727265     
                35000   68167.805620529209     
                35200   71027.344334963695     
                35400   72469.351477594217     
                35600   77153.224006962948     
                35800   77760.470085800116     
                36000   77153.192203841638     
                36200   77617.857692736288     
                36400   79290.156792055626     
                36600   80585.672409199964     
                36800   82471.798968860880     
                37000   83668.574680943377     
                37200   83261.200205533067     
                37400   79854.892424778387     
                37600   77714.861126496093     
                37800   75741.664411747493     
                38000   71029.807790862265     
                38200   66985.419838247195     
                38400   60689.586303349024     
                38600   56764.815936167048     
                38800   53627.579774755803     
                39000   50648.934477907052     
                39200   44811.975788506403     
                39400   41068.217205421497     
                39600   37608.090646342724     
                39800   34574.906777917065     
                40000   31924.379817106237     
                40200   30974.754951519655     
                40400   29122.507441207486     
                40600   27193.299091863493     
                40800   24253.699824079369     
                41000   22996.112179440825     
                41200   21401.859763323577     
                41400   18754.337614775890     
                41600   16966.266314417127     
