2000.0 52.4632
4000.0 98219980.2614
6000.0 98219980.3067
8000.0 1506267586482466.2
10000.0 1506267586482466.8
12000.0 1506267586482466.8
14000.0 5.5449371352879655e+28
16000.0 1.3445569023282451e+31
18000.0 1.3445569023282451e+31
20000.0 1.3445569023282451e+31
22000.0 1.3445569023283575e+31
24000.0 1.3445569023283575e+31
26000.0 1.344556902328797e+31
28000.0 5.122756673931394e+31
30000.0 5.122756673931394e+31
32000.0 5.122756673931394e+31
34000.0 5.122756673931394e+31
36000.0 5.122756673931394e+31
38000.0 5.122756673931473e+31
40000.0 1.9642155318105627e+34
42000.0 1.9642155318105627e+34
44000.0 1.9642155318105627e+34
46000.0 1.9642155318105627e+34
48000.0 1.9642155318105627e+34
50000.0 1.9642155318105627e+34
52000.0 1.9642155318105627e+34
54000.0 1.9642155318105627e+34
56000.0 1.9642155318105627e+34
58000.0 1.9642155318105627e+34
60000.0 1.9642155318105627e+34
62000.0 1.9642155318105627e+34
64000.0 1.9642155318105627e+34
66000.0 1.9642155318105627e+34
68000.0 1.9642155318105627e+34
70000.0 1.9642155318105627e+34
72000.0 1.9642155318105627e+34
74000.0 1.9642155318105634e+34
76000.0 1.9642155318105634e+34
78000.0 1.9642155318105634e+34
80000.0 1.9642155318105634e+34
82000.0 1.9642155318105634e+34
84000.0 1.9642155318105634e+34
86000.0 1.9642155318105634e+34
88000.0 1.9642155318105634e+34
90000.0 1.9642155318105634e+34
92000.0 1.9642155318105634e+34
94000.0 1.9642155318105634e+34
96000.0 1.9642155318105634e+34
98000.0 1.9642155318105634e+34
100000.0 1.9642155318105634e+34
102000.0 1.9642155318105634e+34
104000.0 1.9642155318105634e+34
106000.0 1.9642155318105634e+34
108000.0 1.9642155318105634e+34
110000.0 1.9642155318105634e+34
112000.0 1.9642155318105634e+34
114000.0 1.9642155318105634e+34
116000.0 1.9642155318105634e+34
118000.0 1.9642155318105634e+34
120000.0 1.9642155318105634e+34
122000.0 1.9642155318105634e+34
124000.0 1.9642155318105634e+34
126000.0 1.9642155318105634e+34
128000.0 1.9642155318105634e+34
130000.0 1.9642155318105634e+34
132000.0 1.9642155318105634e+34
134000.0 1.9642155318105634e+34
136000.0 1.9642155318105634e+34
138000.0 1.9642155318105634e+34
140000.0 1.9642155318105634e+34
142000.0 1.9642155318105634e+34
144000.0 1.9642155318105634e+34
146000.0 1.9642155318105634e+34
148000.0 1.9642155318105634e+34
150000.0 1.9642155318105634e+34
152000.0 1.9642155318105634e+34
154000.0 1.9642155318105634e+34
156000.0 1.9642155318105634e+34
158000.0 1.9642155318105634e+34
160000.0 1.9642155318105634e+34
162000.0 1.9642155318105634e+34
164000.0 1.9642155318105634e+34
166000.0 1.9642155318105634e+34
168000.0 1.9642155318105634e+34
170000.0 1.9642155318105634e+34
172000.0 1.9642155318105634e+34
174000.0 1.9642155318105634e+34
176000.0 1.9642155318105634e+34
178000.0 1.9642155318105634e+34
180000.0 1.9642155318105634e+34
182000.0 1.9642155318105634e+34
184000.0 1.9642155318105634e+34
186000.0 1.9642155318105634e+34
188000.0 1.9642155318105634e+34
190000.0 1.9642155318105634e+34
192000.0 1.9642155318105634e+34
194000.0 1.9642155318105634e+34
196000.0 1.9642155318105634e+34
198000.0 1.9642155318105634e+34
200000.0 1.9642155318105634e+34
