                 2000
   4.51490402      0.316137314    
   5.59774542      0.639203191    
   5.34932280     -0.341703892    
   6.51013279     -0.539949059    
   6.62950230      0.512108326    
   7.53992128       3.92458327E-02
   8.43305492      0.694237173    
   9.58774281      0.761587501    
   10.1923828       1.87394774    
   11.2084723       1.91258800    
   11.2444181      0.816796839    
   11.9582996      -1.20015955E-02
   12.4255733     -0.976541162    
   13.3380213      -8.48975554E-02
   13.0779963       1.07092011    
   12.3268194       1.91047466    
   13.5227594       2.06203341    
   14.2426167       2.76870275    
   14.5378094       1.60104382    
   14.5246611      0.624282420    
   15.2216845     -0.192624703    
   16.2333393     -0.334600866    
   15.9149933      0.749677360    
   16.8087482       1.29434800    
   17.3175907      0.233926281    
   18.1730614      0.816514671    
   18.8196297     -0.165822893    
   19.7872772     -0.434216619    
   20.8656864     -0.875906408    
   21.4015083      -1.83537614    
   22.2345619      -1.19551134    
   22.0142403     -0.195613474    
   22.8699341      0.587521791    
   23.9102612      0.262557894    
   24.5870705       1.11003578    
   24.9430351      0.234113917    
   25.8645458     -0.311925054    
   26.4002514      0.502544522    
   27.4238529       5.67039512E-02
   27.7588196     -0.843737483    
   28.7250328     -0.554154336    
   29.7054768       8.07195157E-02
   30.8814278      0.359855771    
   32.0173454      -4.49078716E-02
   32.9198494     -0.762540162    
   34.0603523      -8.12455788E-02
   34.0138435      0.929023921    
   34.9847603      0.871733725    
   36.0638466      0.731588602    
   35.2776642      -5.82308173E-02
   36.2535515     -0.429853469    
   37.0095711     -0.992550492    
   37.6360855     -0.132123649    
   38.3859329      -1.28011537    
   39.4733353      -1.29275298    
   38.9142761     -0.316540539    
   39.2342339      0.751505733    
   40.4525833      0.489883423    
   40.4436913     -0.449092776    
   41.4321404      -1.04574430    
   41.4397888      0.130791083    
   42.4728622      0.614387453    
   42.6459541       1.59805918    
   43.3722610       2.59093809    
   44.3522377       2.30749559    
   44.8677750       1.28638935    
   45.9071808       1.24647260    
   46.8396339      0.699869812    
   46.4292107     -0.502789617    
   47.4612999     -0.743729830    
   48.3776932      -1.24587655    
   49.5473328      -1.38791275    
   49.1325569     -0.468403131    
   50.2010994     -0.413203418    
   50.6274948      0.559431016    
   51.3031120     -0.495361745    
   52.0254250      0.379182011    
   52.9497337       1.02625477    
   54.1337280      0.890062332    
   54.7452087      -5.48172519E-02
   55.6456642     -0.471665740    
   56.5459442      0.205736697    
   57.5011101      0.341911197    
   58.6533508      0.503313243    
   59.5158043     -0.500428975    
   59.8979034      0.422284633    
   61.1361427      0.529858768    
   61.9358521     -0.218497515    
   62.7055054      0.568230212    
   63.3516006       1.36397195    
   63.9112358      0.581110537    
   63.8409271     -0.537980556    
   64.7766418     -0.745976508    
   65.6830750      -1.27309108    
   66.7361603      -1.63719571    
   67.8121948      -2.37426710    
   68.6660538      -1.45618093    
   67.7175980     -0.959079862    
   67.7053757       5.14021814E-02
   68.0298843       1.07197559    
   68.8958282       1.73881340    
   69.9677200       1.95321310    
   70.9327240       2.60381293    
   71.7416763       1.45313263    
   72.7039413       1.34065795    
   73.8843918       1.40663517    
   74.8458939       1.91182423    
   75.8006821       1.10573208    
   76.5082703       1.85388851    
   77.1062698       1.13312972    
   78.1529160       1.06560731    
   78.9096832      0.386730760    
   78.3769226     -0.691265464    
   79.2282639      -1.31851614    
   80.2497101      -1.25433671    
   81.3117599     -0.672447622    
   81.9175644      -1.69999826    
   82.9242172      -1.42281747    
   82.3727722     -0.575114310    
   83.0331726      0.114477038    
   84.1002350      -7.60219619E-02
   85.0519867      0.675329745    
   85.6962433       1.42996335    
   86.1657028      0.326874793    
   86.9061203     -0.514496863    
   87.5761642      0.204166725    
   88.4778442     -0.287960231    
   88.8208923      -1.35141790    
   89.7922516      -1.42551363    
   89.8549423     -0.336947680    
   90.9032364     -0.107622892    
   91.2512741      0.915467918    
   91.6931610       1.91429996    
   92.5882416       2.40418196    
   93.1574554       1.23800147    
   94.1358337      0.725948930    
   93.8549957     -0.354955047    
   94.7323914     -0.841160357    
   95.5654678      -1.37210941    
   95.7607956     -0.311100960    
   96.5099792     -0.849196970    
   97.5089264     -0.854119897    
   98.1806030      -1.73697770    
   99.1148071      -1.08382714    
   99.9168701     -0.400815874    
   100.583214      0.470860451    
   101.527168     -0.267106771    
   102.529747     -0.213129640    
   103.652657      0.193537936    
   104.522217      0.723656178    
   105.400536      0.262930125    
   106.560997      0.461887628    
   107.520424      0.748198628    
   107.804886       2.01630378    
   108.897743       1.81203997    
   109.559349      0.734881103    
   110.047005       1.63541913    
   110.592896      0.592362702    
   111.617897      0.257044166    
   112.097336     -0.605046093    
   113.026283      -8.70983377E-02
   113.386185      -1.05382442    
   114.478195     -0.977598488    
   114.798920      0.229967266    
   115.791779      -3.20653804E-02
   116.826653      0.120104775    
   117.395706      0.872070789    
   118.576096      0.952686131    
   118.697136       1.95874918    
   119.632614       2.53693318    
   120.400040       1.85676515    
   121.309357       1.31705511    
   120.961502      0.248278409    
   120.528465     -0.841287613    
   121.270210      -1.52777338    
   121.652031     -0.535605907    
   122.797050     -0.632272959    
   123.672592      -1.37260354    
   124.505890     -0.666023135    
   124.298775      0.333798826    
   125.310547      0.959051490    
   126.189117      0.393779337    
   126.165749     -0.646390676    
   127.137985      -1.09686637    
   128.370422      -1.21169889    
   129.434311      -1.72353721    
   129.656174     -0.708812594    
   130.177200      0.196513876    
   130.457260       1.30986965    
   130.944397       2.25433445    
   132.023361       2.65874004    
   133.041824       2.08999538    
   133.794159       1.27633023    
   134.241287      0.101121008    
   134.837051       1.01507664    
   135.782547      0.490181774    
   136.579086     -0.117041595    
   136.630234      -1.22648513    
   137.552719      -1.52071631    
   138.193207      -2.35628033    
   139.095093      -1.73487532    
   138.551941     -0.837958515    
   138.936813      0.277208328    
   140.138107     -0.146961525    
   141.210648     -0.576383531    
   142.247040     -0.625410378    
   143.332947      -1.28317642    
   143.315338     -0.103766821    
   144.254410      0.317564994    
   145.312424      0.559928179    
   146.281204     -0.162512228    
   147.455750      0.218386605    
   148.414352      0.703778446    
   148.558060     -0.434312254    
   149.649368     -0.787769020    
   149.969528      0.106941812    
   150.869614     -0.312310785    
   150.828323      0.679491937    
   151.773697       1.19741714    
   152.888336       1.22512603    
   153.832977      0.657853186    
   154.317032     -0.334867954    
   155.570999      -5.13786264E-02
   156.726151      0.353463203    
   157.454666     -0.500460923    
   158.223145      0.336270481    
   159.223755      -1.82726458E-02
   159.824326      0.830587149    
   160.795807       1.16643620    
   161.880371      0.575422704    
   162.281494     -0.480749398    
   162.991364      0.392095327    
   163.998917      0.166645259    
   164.993240      -2.23730542E-02
   166.012070      0.210065752    
