                  200
   5.13101295E-02   1.86460558E-02
 -0.161116228     -0.226585269    
   1.49730086      0.112680711    
 -0.316173166     -0.173287451    
  0.959996402      0.363841593    
  0.823477864       9.18289553E-03
  -1.30905378     -0.534225523    
  -1.53768325     -0.514741778    
   2.68485188       5.39464392E-02
  -2.39451385     -0.573576689    
 -0.427542090      0.955258846    
 -0.109133452     -0.562785506    
  0.752169371      -6.07149303E-02
  0.969699264     -0.719893098    
 -0.251941741     -0.391396224    
  -1.47376466       6.12178184E-02
 -0.650653422       8.08778703E-02
   2.72124147     -0.360002369    
  -1.05898905      0.824480772    
  -1.14252448      -1.19681370    
  -4.57444429      -2.10747480    
 -0.620989382      -1.60851073    
  0.523026824      0.972816527    
  0.589861989       1.13508546    
  0.991574585      0.402379006    
   2.77535486      -2.98757100    
  -1.72918415       1.68834269    
   3.31695628      0.931881726    
  0.854844809       1.22563529    
   2.07902408      -1.74713051    
   1.98255491      0.310812205    
  -2.11596179     -0.457435429    
  -1.00470853      -1.66888750    
  0.414966702      0.980879188    
  0.876234710      -1.83681035    
 -0.336770475      0.756950080    
 -0.294722855      -1.09918880    
  0.185356721      0.372436970    
  -1.67746651     -0.546093225    
 -0.478712857       1.14955544    
  -1.08817101     -0.945279300    
   1.11024892E-02  -1.21691465    
  -6.89244866E-02  0.738811195    
  -1.64180183       1.37868980E-02
   1.30562723     -0.401763290    
  0.610053778      0.418329686    
  0.462448299      -1.03813648    
   6.74298331E-02  0.917560577    
 -0.962523162      -1.07372320    
 -0.222186476       1.05169559    
   4.07393277E-02 -0.133717686    
  0.166649416     -0.277633637    
  0.351833075     -0.848957300    
  -1.20837998      0.778337181    
 -0.570961535     -0.550217390    
  0.813486338      0.101998352    
  -1.59749198      0.223163441    
  0.835028172      -1.14117479    
  -5.54707181E-03   2.24551503E-02
   1.15043581     -0.522000551    
   2.58453083     -0.558459163    
  -1.41044402      0.118479788    
  -1.52787232      0.578214288    
   2.54399085      0.139228284    
 -0.921497285     -0.188641906    
  0.902233541       2.95736082E-02
  -1.43256187      -9.31182206E-02
  0.834955692      -1.24124765    
   1.64344895      0.887853146    
  -1.86214542     -0.856558800    
 -0.266939819      0.340552121    
 -0.213079318      0.343892395    
  -1.91003537     -0.655996859    
   1.28179848      -1.35517466    
  -3.21337342      0.120979890    
   1.61923718     -0.544293165    
   1.34220231      0.470083386    
  0.605092227       1.49975204    
  0.100232638      0.131520823    
   1.05541337     -0.650359333    
 -0.773993194      -1.57423988E-02
  -1.45297241     -0.875747263    
   1.76680899      0.473274678    
  0.576531470     -0.280282259    
 -0.464257330     -0.760392606    
  -1.66318345     -0.269577473    
  0.853861630      0.612070918    
  0.178425193     -0.166978583    
  0.166583464       1.03685200    
  -1.46057868      -1.55760145    
   2.09414387      0.604673326    
  -1.11202192     -0.276038796    
   6.23433664E-02  0.832177103    
   1.24078465     -0.626605630    
