                   20  0.56495881000241288       -1.2759017400584272E-003  -17.423645537597977     
                   40  0.43814917583165464       -1.2778642287793807E-003  -34.845934413743386     
                   60  0.59392943723895075       -1.2786592033149251E-003  -52.267271777302966     
                   80   1.4306285462593946       -1.2814402852255400E-003  -69.656715197957581     
                  100   2.0432736597290351       -1.2818743714862935E-003  -87.001454869484562     
                  120   1.8081575487185921       -1.2840963815540661E-003  -104.34559617267512     
                  140   1.4205433748751002       -1.2848699862866117E-003  -121.70413213721625     
                  160   1.0580363152879433       -1.2846270736243393E-003  -139.06955355298066     
                  180   1.0305718662896426       -1.2893724239820029E-003  -156.38507209851912     
                  200   1.7893809732202393       -1.2883844607760272E-003  -173.66948576200460     
                  220  0.88584590444188982       -1.2878269048324977E-003  -190.94533658794094     
                  240  0.17771708005795644       -1.2881655554762945E-003  -208.22542608948845     
                  260   1.9514326202825454       -1.2886973328472002E-003  -225.41674914496440     
                  280  0.79152297951818140       -1.2894706587974051E-003  -242.61307246582413     
                  300  0.46850902372155345       -1.2895212450040978E-003  -259.83819569225733     
                  320   1.9930679488210599       -1.2919525798508707E-003  -277.07506895521692     
                  340  0.88421813270617844       -1.2942538244239698E-003  -294.26607185913218     
                  360   1.6247266554317574       -1.2948779743731495E-003  -311.45863604053278     
                  380   2.1101652792520111       -1.2997506478550297E-003  -328.74386249047575     
                  400  0.26122052361336079       -1.2997760344158982E-003  -346.04421073942535     
                  420   1.2084912988334269       -1.3008251425858808E-003  -363.34224831508556     
                  440   1.1472780268507696       -1.2996474436067712E-003  -380.57522856276250     
                  460  0.42589605723773005       -1.2990196170939170E-003  -397.89126243942115     
                  480  0.91816578143880834       -1.3003342745269569E-003  -415.21100683803263     
                  500   1.4581228594523032       -1.3015092361774907E-003  -432.55636057063640     
                  520  0.75954565556612774       -1.3000194554875291E-003  -449.92054243823924     
                  540  0.64689591475252761       -1.3005713260626792E-003  -467.28671792714516     
                  560   2.0544572370246450       -1.3040836973274605E-003  -484.64308935908213     
                  580  0.46252860302237897       -1.3004239654701274E-003  -501.99062364511639     
                  600   1.5339299724261899       -1.3037866142357583E-003  -519.33849178227854     
                  620   1.2907053174795553       -1.3088447322140316E-003  -536.61349864340559     
                  640   4.1152181787910695       -1.3119482915151337E-003  -553.84145806982576     
                  660   3.8924048120426851       -1.3103310913379189E-003  -571.06876219755134     
                  680  0.62844461303802612       -1.3117562247746920E-003  -588.28030981176789     
                  700   1.1811432214468200       -1.3113099921485676E-003  -605.44686213246734     
                  720  0.33681778017777936       -1.3116822827595892E-003  -622.65827754762608     
                  740  0.91498342354415330       -1.3146787528988744E-003  -639.76078555744994     
                  760  0.91414106006460494       -1.3165828536915608E-003  -656.78340314864056     
                  780  0.53780776717300149       -1.3167032214775087E-003  -673.86275287951617     
                  800   1.1365947492039477       -1.3204393626235409E-003  -690.83510946729371     
                  820  0.16980270030685982       -1.3237209990876425E-003  -707.75921725170906     
                  840  0.56064608767452506       -1.3225640697397938E-003  -724.33586969195972     
                  860  0.87717270692715466       -1.3219848806363230E-003  -740.63748584734253     
                  880   2.4230356121421490       -1.3264764687223850E-003  -757.13359390084304     
                  900   2.5784384827061335       -1.3293817098333578E-003  -773.72926158134248     
                  920  0.93751208581732814       -1.3329182921172260E-003  -790.16020077427436     
                  940   1.0294204936673110       -1.3366624181397578E-003  -806.72607339580509     
                  960   3.7492147843125956       -1.3238113485725587E-003  -823.01443959053870     
                  980  0.84109182793233617       -1.3330630190728329E-003  -838.61340288689109     
                 1000   1.2619028361107738       -1.3377855267247003E-003  -854.18167784732555     
                 1020   1.5731153281249657       -1.3114760881565899E-003  -868.87497404939995     
                 1040   3.2111382376778064       -1.3293133471990438E-003  -883.44120037678476     
                 1060  0.67375462345558146       -1.3387404512427113E-003  -898.42321051671104     
                 1080   8.4896657348025026E-002  -1.3453617328311614E-003  -913.98553818923608     
                 1100   3.4744627912595506E-002  -1.3489260807143808E-003  -929.98893684105860     
                 1120   1.2027932136674120       -1.3545624497421469E-003  -946.19012272726036     
                 1140  0.63216402199267685       -1.3582204422738909E-003  -962.20163377068025     
                 1160   1.3645076210605518       -1.3643576516896884E-003  -978.26607265132861     
                 1180   3.3898573023189122       -1.3674831123440081E-003  -994.61443127349651     
                 1200   2.4695662299735615       -1.3686887918479692E-003  -1011.1555746403548     
                 1220   1.3809459887281006       -1.3672145958898336E-003  -1027.6863767318516     
                 1240   2.4445967297631399       -1.3708977619088158E-003  -1044.4660618638070     
                 1260   1.3852907776233205       -1.3726063547032832E-003  -1061.3097075130779     
                 1280  0.25778812591717171       -1.3720923453117121E-003  -1078.1159981935180     
                 1300   2.5505276148950418       -1.3740633874063640E-003  -1094.7108142688910     
                 1320   7.1526853478993555       -1.3779770047166087E-003  -1111.1361018917326     
                 1340   1.2552519289303543       -1.3838050987143760E-003  -1127.1521797248104     
                 1360   3.0504426291427120       -1.3798754952217824E-003  -1142.8554459277077     
                 1380  0.55118819643380790       -1.3791170437903247E-003  -1157.9646680882854     
                 1400  0.37769299978509013       -1.3866952349656824E-003  -1173.3423894319874     
                 1420   2.0710408332699490       -1.3938567599518616E-003  -1189.4995199758378     
                 1440   2.4356479316474000       -1.3986157663571860E-003  -1205.8683901291352     
                 1460   2.6841490632305951       -1.3990996970720600E-003  -1222.2730518542878     
                 1480   1.3939970499869396       -1.3998629753954580E-003  -1238.6757870323440     
                 1500   1.5356120240284847       -1.4037762769201401E-003  -1255.3428637494474     
                 1520  0.90356121378266863       -1.4023678754141672E-003  -1272.1149579511007     
                 1540   6.3401474760373305E-002  -1.4043137135376245E-003  -1288.8403731498427     
                 1560  0.52609791457286548       -1.4037258044025376E-003  -1305.6179213202402     
                 1580   3.6750990027634942       -1.3991395553994272E-003  -1322.3692348068244     
                 1600   3.0533525446566228       -1.3975413034357799E-003  -1339.0443861230240     
                 1620   3.5751741757758992       -1.3951653120629639E-003  -1355.6610599616911     
                 1640  0.86857590056338008       -1.3887811288367687E-003  -1372.3740354815948     
                 1660   1.1950513829611067       -1.3893404339139319E-003  -1388.9666398808804     
                 1680   2.7504080351754419       -1.3983957428533112E-003  -1405.7322905037079     
                 1700  0.19843645740449248       -1.3987378094081836E-003  -1422.7220794368238     
                 1720  0.68032549863166136       -1.3988569186841697E-003  -1439.6911956053177     
                 1740  0.65866036945515882       -1.4083875245014094E-003  -1456.5831053146553     
                 1760   3.1492374179182798       -1.4120143908484444E-003  -1473.4059142441624     
                 1780   1.7615514636761032       -1.4117381048898061E-003  -1490.0763582703908     
                 1800   1.2325536012674285       -1.4188944374216416E-003  -1506.5627090248031     
                 1820   1.1726859850177198       -1.4176295996299612E-003  -1523.0722640527108     
                 1840  0.92210407341073797       -1.4189109002411718E-003  -1539.5685055765168     
                 1860   2.2794328345830119       -1.4147471966503063E-003  -1556.1903882286208     
                 1880   1.1399278186382702       -1.4192489973867684E-003  -1572.6484958962028     
